Row.names,p1p1x.x,p2p2x.x,h_cgvc.x,ang_NHs.x,ang_CHs.x,dist_NC.x,dist_NH.x,dist_CH.x,h_scvc.x,h_norm.x,h_sc_x.x,n_psi.x,r_curv.x,r3r3x.x,dfg,V16,V17,source,V19,p1p1x.y,p2p2x.y,h_cgvc.y,ang_NHs.y,ang_CHs.y,dist_NC.y,dist_NH.y,dist_CH.y,h_scvc.y,h_norm.y,h_sc_x.y,n_psi.y,r_curv.y,r3r3x.y
3Q4Z_A,0.142043207691176,0.140029345565013,0.0811738475597431,-0.108160190540893,-0.0854927372458205,0.0796268086253616,0.000372329476696962,-0.224485656505776,0.0794527487860488,0.137448358658085,0.0184978395753312,-0.186564880843797,0.00984771568712782,0.119812489153449,di,ci,0.9535,test,ci-di,0.990850004,0.999350599,0.969207805,35.79528363,23.22552382,12.19275665,9.124372482,7.248095989,0.983556018,0.967032077,0.999166603,89.52049826,0.023569576,0.997492668
3Q52_A,0.142985001998668,0.137887031587984,0.0897740114486368,-0.0827310086368174,-0.1135585668598,0.0585317423432403,0.0147219359082769,-0.137458849715825,0.0873119110078429,0.124235223323427,0.0176705668970308,-0.0435344722398697,0.0318009965818557,0.116092250510447,di,ci,0.9895,test,ci-di,0.992450776,0.995595621,0.984732544,38.82526959,19.82477106,11.78133392,9.321494102,8.002662659,0.997541544,0.944719708,0.998873379,92.86225977,0.028555627,0.990925489
3Q53_A,0.142015065151885,0.136411459262452,0.0876122883214908,-0.0600277202660477,-0.127932459659334,0.045904031915165,0.0031219817102428,-0.126846627980949,0.0880217383407314,0.11955233571579,0.0126753717727892,-0.0592515585743882,0.0276801886395472,0.120120359259519,di,ci,0.9935,test,ci-di,0.99080217,0.993009286,0.980830271,41.53045473,18.08307818,11.5350523,9.162144661,8.094676018,0.998804695,0.936811947,0.997102849,92.49504587,0.027619705,0.998036138
3Q6U_A,0.0592571493030982,0.0618912750890373,-0.0425359050456715,0.204963908852337,0.150853951934144,0.0768959919154394,0.0382491062574737,-0.177496138080163,8.56651954251694e-05,-0.199419192109726,-0.0116777596991518,-0.196087913872917,0.016105785312495,0.0758321939463447,di,ci,0.4405,test,ci-di,0.85013817,0.86239274,0.745890942,73.10523833,51.86378845,12.1394968,9.644688606,7.655519009,0.84232081,0.398180483,0.988470964,89.29800218,0.024990915,0.919856124
3Q6W_A,0.101127797407612,0.140026577371054,0.0809624971256145,-0.0915799008065939,0.0938853635377474,-0.0130350968139916,-0.206274999354481,-0.114427040973497,0.0793930972628236,0.0824235639324443,-0.00834989888142828,0.0326887463784928,-0.0009006829809881,0.104038431994463,di,ci,0.9545,test,ci-di,0.921305898,0.999345747,0.968826282,37.77088966,44.96087174,10.38554668,6.285642624,8.202360153,0.983449867,0.874114424,0.989650513,94.64313854,0.021128389,0.969647396
3Q96_A,-0.964019378156424,-0.947868949170738,0.0956627786590774,-0.137410259178117,-0.0820757873454196,0.0133253255250749,-0.119092967327338,0.0312240333150469,0.0882622657396765,0.102547768942095,0.0150275059621286,0.137234870724919,-0.0333668933393954,-0.948361896035582,do,ci,0.998,test,ci-do,-0.889129524,-0.907482016,0.995362757,32.31002415,23.63955761,10.89966106,7.483268738,9.465229034,0.999232718,0.908097175,0.997936555,97.08575349,0.013754631,-0.888110129
3Q9W_A,0.120993535525623,0.13719323614643,0.0955994122510007,-0.146224499856639,-0.11018013967776,-0.0503122822109009,-0.106475405088016,-0.0694888469832223,0.0868447228808942,0.128799897607834,0.0172499704124039,0.0820281411736424,0.0173741533029522,0.117687147046117,di,ci,0.999,test,ci-di,0.955071782,0.994379559,0.99524837,31.25977308,20.23413703,9.658519745,7.656597137,8.591997147,0.996710174,0.952427848,0.9987243,95.79590383,0.025278988,0.993740892
3Q9X_A,0.107837606765908,0.136824527202434,0.0965328218720188,-0.158400970318876,-0.103256471632093,-0.0445374559960083,-0.0989428978490416,-0.0596196116583039,0.0857406074705473,0.123076940495602,0.0175839135090363,0.166036981349621,0.0131756114637789,0.117709368167394,di,ci,0.999,test,ci-di,0.932710591,0.993733298,0.996933331,29.80889925,21.07308188,9.771147728,7.760071754,8.677568436,0.99474538,0.942763773,0.998842665,97.75868581,0.024325411,0.993780118
3Q9Y_A,0.123529085711333,0.136130354072422,0.0957777879114158,-0.143312379840266,-0.116902434331769,-0.0469836363559664,-0.102083959097517,-0.054999237098516,0.0866521848629289,0.134728773575398,0.0147856077565332,0.138770088164908,0.0193801897771659,0.116022021661035,di,ci,0.9995,test,ci-di,0.959381468,0.992516574,0.995570368,31.60676351,19.41959271,9.723439217,7.71692276,8.717629433,0.996367549,0.962439648,0.997850815,97.1216223,0.025734601,0.990801517
3Q9Z_A,0.132668110888075,0.136727206243292,0.0933464588242532,-0.175287898550665,-0.106099474936779,-0.0519592707100575,-0.103297792390313,-0.0418900091104746,0.0869731059106917,0.139332907177044,0.0189809927302716,0.0206089924496994,0.010553784274096,0.11965594371631,di,ci,0.9985,test,ci-di,0.97491511,0.993562717,0.991181411,27.79675605,20.72859353,9.626398087,7.700248241,8.831293106,0.996938634,0.970214421,0.999337855,94.36090725,0.023729939,0.997216325
3QA0_A,0.124252156702373,0.136997949533346,0.0964330006813504,-0.171291433916659,-0.0848501786138661,-0.0366841636945059,-0.0885508758331302,-0.0485504890404514,0.0849335083294261,0.122020086583454,0.0197751546394922,0.161550873234393,0.00637975359911674,0.118761143359982,di,ci,0.993,test,ci-di,0.960610475,0.994037267,0.996753137,28.27295036,23.30338302,9.924312592,7.90282774,8.773543358,0.993309132,0.940979116,0.999619343,97.65387241,0.022781929,0.995636772
3QAL_E,0.141461389490476,0.13696061771069,0.0915229136754246,-0.115384290696422,-0.105740495049225,-0.0660151505136319,-0.137323584304328,-0.15003484346648,0.0884521198858467,0.151934991891833,0.0155480610824478,0.00129064245801068,-0.012758582776538,0.120388486154314,di,ci,0.9995,test,ci-di,0.989861085,0.993971833,0.987889606,34.93450399,20.77209133,9.352262497,7.232833385,7.893622398,0.999570567,0.991494939,0.998121064,93.90955345,0.018435211,0.998509451
3QAM_E,0.142069147494606,0.136233147520528,0.093339922035848,-0.121169938451778,-0.0911039171914382,-0.0683398189297052,-0.145964331760548,-0.147090780389633,0.0885809491037105,0.153587840615444,0.0173503099235072,0.0182107564438792,-0.0079879185758522,0.120166563851238,di,ci,0.9955,test,ci-di,0.990894094,0.992696747,0.991169611,34.24512155,22.54561391,9.306923866,7.114134789,7.919148922,0.999799821,0.994286023,0.998759865,94.30487488,0.019518729,0.998117701
3QC4_A,-0.914529716169099,-0.964974225543672,-0.685258606802804,0.686188918423047,0.902097405800202,0.0483976432493909,0.761825426722892,1,-0.824253516340659,-0.944643921823679,-0.0552723304263564,0.151361862870304,0.0228555972358707,-0.642892058542233,do,co,1,training,co-do,-0.805011724,-0.937463586,-0.414331389,130.4450705,142.892391,11.58368587,19.5845108,17.86500931,-0.624606164,-0.860243709,0.973019016,97.41581644,0.026523939,-0.348877221
3QC9_A,0.143785447616797,0.109285514165636,0.0808013176504262,-0.0796055267246594,-0.146868106682013,-0.0041653576248825,-0.109991838604169,-0.217057387237682,0.077483142602596,0.135352183175814,0.00569513864441005,-0.0466707986812541,0.0128465357655816,0.106603779607889,di,ci,0.986,test,ci-di,0.993811297,0.945463815,0.968535326,39.19768292,15.78863491,10.55853558,7.608291626,7.312502861,0.980051067,0.963492369,0.994628729,92.78898266,0.024250671,0.974175895
3QCQ_A,0.146337318286679,0.137722696601132,0.0916014720229271,-0.14245750443971,-0.0954147208882491,-0.026913964743972,-0.14681744110052,-0.189519649126107,0.0849643554346291,0.141911445912401,0.0189362412801065,0.0557101166050178,0.00222724449241134,0.118800405621582,di,ci,0.999,test,ci-di,0.998148723,0.99530758,0.988031417,31.70862524,22.02327134,10.1148634,7.102415562,7.551269054,0.993364025,0.974568672,0.999321993,95.18100968,0.021838807,0.99570608
3QCS_A,0.140915275731844,0.134203316811515,0.0893094762425167,-0.132670057520383,-0.110035179156173,-0.0242321931480655,-0.145839334991003,-0.195828929124508,0.0843725386638677,0.142095754021346,0.0173163471220263,0.0371302628014487,0.00258843523131837,0.119321607215856,di,ci,0.997,test,ci-di,0.988932853,0.989138926,0.98389398,32.87483762,20.25170198,10.16716671,7.115851879,7.496564388,0.992310876,0.974879904,0.998747827,94.7469101,0.021920841,0.996626135
3QCX_A,0.13418550702151,0.13351762284445,0.0867251879685678,-0.108733584574654,-0.128809345722686,-0.021131559440261,-0.144696278846826,-0.197025736667283,0.0840621412482463,0.137461565653014,0.0145408854302967,0.0292656795708273,0.00312569071493386,0.119448248233194,di,ci,1,test,ci-di,0.977494235,0.987937064,0.979228906,35.7269615,17.97682539,10.2276392,7.131554127,7.486187458,0.991758518,0.967054379,0.997764074,94.56316203,0.022042863,0.996849689
3QCY_A,0.135613734712941,0.134493016981346,0.0845692720577652,-0.146100665964861,-0.0908398558914893,-0.0127838086701773,-0.151261510011049,-0.214914000728028,0.0801552460469741,0.139135765152123,0.0189259661079023,0.0201515295555193,0.00602979035593361,0.119994969617721,di,ci,1,test,ci-di,0.9799218,0.989646703,0.975337116,31.27452837,22.57761037,10.39044762,7.041367054,7.331087112,0.984806125,0.969881517,0.999318351,94.35021909,0.022702445,0.997814793
3QD0_A,0.135270492103295,0.134223027927157,0.0840405073659128,-0.11941571197328,-0.110342647611085,-0.00693690648299008,-0.135961358504565,-0.208516398228361,0.0818347816595654,0.142026715465038,0.0167975863480888,0.0223486578167303,0.00648273835401149,0.1203528380964,di,ci,1,test,ci-di,0.979338389,0.989173475,0.974382607,34.45414446,20.21444585,10.50448132,7.251546383,7.386557579,0.98779489,0.974763322,0.998563954,94.40155278,0.022805319,0.998446523
3QD3_A,0.13708381732739,0.131367777348777,0.0856255339692776,-0.129853411767903,-0.10317372175772,-0.00786474945022055,-0.131311240999506,-0.211210782639388,0.0819848520143606,0.141391089009389,0.0178418564439905,0.0337520487715606,0.0043812813749633,0.120099875561862,di,ci,1,test,ci-di,0.982420506,0.984168885,0.977243846,33.21045192,21.08310873,10.48638535,7.315425396,7.363195896,0.988061943,0.973689971,0.998934092,94.66798153,0.022328034,0.997999979
3QD4_A,0.135250113266569,0.135175668331267,0.0840533931485478,-0.128517277638105,-0.106896094731994,-0.00959628337041755,-0.120175312730761,-0.200197370248764,0.081168165449308,0.139767337483151,0.0177656475061603,0.0282251840666717,-0.000585859597950954,0.120035980632733,di,ci,1,test,ci-di,0.979303751,0.990843232,0.974405868,33.3696575,20.63206665,10.45261478,7.468400478,7.458687782,0.986608634,0.970948022,0.99890708,94.5388519,0.021199892,0.997887188
3QF9_A,0.141205240256226,0.136817211913286,0.0808256860220496,-0.179083983156213,-0.049083055456652,-0.0370230769996467,-0.151079690155141,-0.11639994209627,0.0721803913055896,0.0490333103332319,0.0173264812292633,0.0722170983034731,0.0371956673831169,0.114034973828722,di,ci,0.9905,test,ci-di,0.989425707,0.993720476,0.968579315,27.3444378,27.63730596,9.917702675,7.043864727,8.185254097,0.970614722,0.817729952,0.998751419,95.56667869,0.02978087,0.987293866
3QFV_A,0.124947241651915,0.138664162675711,0.0976115354358425,-0.168739860499012,-0.0813447615270278,-0.0334826531487463,-0.129090282610287,-0.144566606410448,0.0839294789714388,0.155953739152429,0.0187975998091344,0.132988967266709,-0.0200432285668044,0.120923544084347,di,ci,1,test,ci-di,0.961791914,0.996957751,0.99888059,28.57698026,23.72813643,9.98675251,7.345934868,7.941034794,0.991522443,0.998281199,0.999272852,96.98655223,0.016780715,0.999453966
3QGW_A,0.0781349303829166,0.0517312940944744,-0.033725068775955,0.139096303632133,0.0465019152933029,0.0224580391046649,0.122485573093118,0.207399915266087,-0.00986629494823667,-0.0992841497725915,0.00948178505465598,0.0350523222134598,-0.0383430691441627,0.0601144600164168,di,co,0.566,test,co-di,0.882224819,0.844584657,0.76179598,65.2568569,39.21939199,11.07777882,10.80185127,10.99276352,0.824611111,0.567273583,0.995970893,94.69836111,0.012624437,0.892110277
3QGY_A,0.0228064633917743,0.00934054391913655,0.000681592315476001,0.0938341857068829,0.0471613125015478,0.0311193245099446,0.0702210073710647,0.148557701035191,-0.0106099347949258,-0.0572827826950578,0.0133191189288829,0.0784074155180916,-0.0427239102903759,0.0189849574712737,di,ci,0.4515,test,ci-di,0.788182776,0.770283534,0.823905777,59.86369945,39.29929153,11.24670219,10.08388901,10.4825716,0.82328779,0.638199217,0.997331023,95.71130922,0.011629456,0.819506116
3QHR_A,0.144540667725973,0.136987169437538,0.0891535095790989,-0.158646302719184,-0.101194729691139,-0.0235036593433369,-0.139947371897985,-0.16060482880899,0.0865533249848275,0.137363089982952,0.0157539030824505,-0.0846287602405796,0.00106544524960156,0.120471342057039,di,ci,0.995,test,ci-di,0.995094948,0.994018372,0.983612434,29.77966694,21.32290434,10.1813755,7.196790218,7.80197525,0.996191626,0.966888088,0.998194024,91.9021331,0.021574938,0.998655713
3QHW_A,0.146870309764165,0.137387698919432,0.0881126589771995,-0.150312290337752,-0.114408413355551,-0.0309798484834072,-0.144033563167584,-0.156741739359135,0.0859188298197562,0.137015367962985,0.0153111452914907,-0.0899006120322005,0.00458827676965618,0.120218098543658,di,ci,0.9965,test,ci-di,0.999054651,0.994720407,0.981733524,30.77269694,19.72179467,10.03556538,7.140657902,7.8354702,0.99506253,0.966300907,0.99803709,91.77896159,0.022375047,0.998208673
3QKK_A,0.0705669577259305,0.134986017948216,0.0913698697319751,-0.191568175169119,-0.0265998749345631,-0.0125759917027027,-0.136488872112199,-0.303594460929656,0.070420412030657,0.152978991161396,-0.0404710351479591,-0.216986111945688,-0.0258449423189211,0.118421999628734,di,ci,0.9905,test,ci-di,0.869361502,0.990510819,0.987613336,25.85689775,30.36160591,10.39450073,7.244299889,6.562182426,0.967482806,0.993257889,0.978265285,88.80973682,0.015463024,0.995038096
3QKL_A,0.0897786668549978,0.137613000924972,0.07801447701637,-0.137569595561478,-0.116671749698912,-0.0129324104331382,-0.0767061000121456,-0.279160877081775,0.0752443894836292,0.145130888690116,0.0204870277108008,-0.175444983378783,-0.0262625259069385,0.119707545820993,di,ci,0.9945,test,ci-di,0.90201573,0.995115309,0.963504611,32.2910386,19.4475449,10.3875494,8.065540314,6.774034023,0.976067164,0.980005186,0.999871664,89.78030347,0.015368182,0.997307416
3QKM_A,0.0778487135688505,0.136656611592069,0.0894353016638051,-0.158942257973407,-0.0798729997771787,-0.0254212502879458,-0.106604463129699,-0.274436341387999,0.0850108151885096,0.153220388048573,0.0167564292332856,-0.179295713380265,-0.0238465317359206,0.118915457961053,di,ci,0.9945,test,ci-di,0.881738335,0.993438981,0.984121116,29.74440272,23.90647065,10.14397621,7.654824257,6.81499815,0.993446701,0.993665524,0.998549366,89.69033504,0.015916905,0.995909177
3QL8_A,0.0846097277108152,0.087024238634185,-0.565402312566894,0.573251321285237,0.504583220836856,-0.0767539733406407,0.540016584850681,0.520614168248177,-0.502821557392138,-0.622025197251029,-0.032687137974175,0.0579129592147224,0.00409461919296534,0.0694249359194013,di,co,0.9615,test,co-di,0.893230061,0.906444978,-0.197970665,116.9881164,94.72536796,9.142820358,16.5375061,13.70849037,-0.052611988,-0.315453404,0.981024261,95.23247688,0.022262927,0.908545664
3QLF_A,0.0242263361013837,0.0527537703497322,0.0818685441935405,-0.0806670038556753,0.131100751816525,-0.0104198263810549,0.02258246872728,-0.0189071460555736,0.0816107502942354,0.0639925564312443,-0.0877170358718388,0.0234155708939334,0.0806306699492302,-0.0488949456223046,di,ci,0.837,test,ci-di,0.79059614,0.84637682,0.970461849,39.07120379,49.4702818,10.436553,9.429474831,9.030566216,0.987396222,0.842990892,0.9615191,94.42648013,0.039645871,0.699680611
3QLG_A,0.0810979042827014,0.138492376614435,0.0707536362577827,-0.0136482854888668,-0.129561694126728,0.032210096582651,-0.0899427107017465,-0.13991268468336,0.0808076084029428,0.026372443220204,0.00878875262035443,0.016521449334716,-0.0230764267968708,0.119591031938339,di,ci,0.9975,test,ci-di,0.887260999,0.99665665,0.950397575,47.05674483,17.8856629,11.26797581,7.883708,7.981386662,0.985967016,0.779463665,0.99572525,94.26540592,0.016091812,0.997101739
3QQF_A,-0.00643292539559204,0.0127721733295107,-0.465456865306476,0.49569321093454,0.449348306288636,-0.00291625362499114,0.527968433420496,0.420877783962519,-0.48090856406962,-0.513143639832018,-0.0624582278128794,0.0570511921472808,0.0456870312049676,0.0196888553623601,di,co,0.9975,test,co-di,0.738484456,0.776298382,-0.017552361,107.7467658,88.03252151,10.58289719,16.37199974,12.8437252,-0.013617407,-0.131590496,0.970471999,95.21234256,0.031709437,0.820748677
3QQG_A,0.0823168491223167,0.0663336975156139,-0.472144723877406,0.473271384124246,0.348739283276493,-0.0678554824571178,0.457892949455959,0.444138043665336,-0.470421127108806,-0.475465065741264,0.0179213409103564,0.0554680693691477,0.00481604082996849,0.0537267294526753,di,co,0.9695,test,co-di,0.889332845,0.870179273,-0.029625068,105.0751179,75.84166817,9.31637001,15.40936756,13.04540348,0.005045183,-0.067964549,0.998962265,95.17535449,0.022426777,0.880834288
3QQH_A,0.0715013560418391,0.0400824258298991,-0.521977696511163,0.515988562489928,0.382588216421556,-0.0602653601543405,0.476072644166077,0.403006293543091,-0.470064870663539,-0.536285676345483,0.00969419786082641,0.0166012888542321,0.0231257483947453,0.0457215175456597,di,co,0.973,test,co-di,0.870949703,0.824166901,-0.119581946,110.1650359,79.94316292,9.464402199,15.65910339,12.68877029,0.005679148,-0.17066931,0.996046182,94.26727129,0.026585296,0.866703028
3QQJ_A,0.00551275591879549,0.0388993030407879,-0.483200842264901,0.483941469616459,0.362056025210822,-0.0638974681273644,0.459296898985069,0.438361007650984,-0.456612852294945,-0.490461565845373,0.0158386492720897,0.0566372453586926,0.0220220195209952,0.0286348949061757,di,co,0.9705,test,co-di,0.758788584,0.822093162,-0.049583217,106.3465001,77.45526547,9.393564224,15.42865372,12.99531364,0.029617266,-0.093288398,0.998224062,95.20267111,0.026334616,0.83654074
3QQK_A,0.0952387777922551,0.0838988421068637,-0.296822863211107,0.374060420510805,0.288345333036567,-0.0726337148162703,0.407888253463375,0.491430035699394,-0.255977457693891,-0.281382583735187,0.00989411795351015,0.103738381937354,0.0314148499818652,0.0724805615925003,di,co,0.974,test,co-di,0.911296305,0.900966885,0.286860311,93.25374559,68.52369839,9.223178864,14.7224493,13.4554491,0.386651699,0.259772952,0.996117043,96.30314175,0.028467925,0.91393963
